gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Basophils LN	Basophils pri	CAF LN	CAF pri	CD8+ NKT-like LN	CD8+ NKT-like pri	Effector CD8+ T LN	Effector CD8+ T pri	Luminal LN	Luminal pri	Macrophages LN	Macrophages pri	Myeloid Dendritic LN	Myo LN	Myo pri	Naive B LN	Naive B pri	Naive CD4+ T LN	Naive CD4+ T pri	Neutrophils LN	Neutrophils pri	Plasma B LN	Plasma B pri	Plasmacytoid Dendritic LN	Plasmacytoid Dendritic pri
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3γ2S_complex	CPI-CC0C490E1E3	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3γ2S_complex	CPI-CC0499B189D	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3γ2S_complex	CPI-CC04866F97E	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC058FE0CCC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC0D63909E5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC01760A2E5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC0F7DECCAB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC0E5C10839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC0633FFCDF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC0C60D1255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC07E7A99CD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC02E57A771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC0DB01DFB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC0DC13137F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC044BE88F3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC0B44266F6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA6	Q16445	True	GBRA6_HUMAN	GABA-A_α6β3δ_complex	CPI-CC03BD8B0FD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC020E8A4A3	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC00A1F0EC7	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0AF0BFF2F	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC08C4BCAED	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0924D1237	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0918CCE56	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC007D5C2B3	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0A742EB85	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0355B4C89	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC047030A36	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC01ABA8B9E	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC007CF847B	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC05BFEA73C	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC07909859C	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC01450B2FA	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0B16C9C23	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC088FD6274	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0ACAF2735	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0CF47E58F	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC00F486A57	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0C78F642C	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC02BF19DCF	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC096C28605	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0BADC1C23	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0274F636A	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0145A96BC	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0212DA3AE	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC08EE84AE8	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0DC1D35A7	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0A8308C2C	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0C4BEF4C8	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0EDF3084D	0.0	0.0	0.0	0.027	0.132	0.019	0.0	0.016	0.0	0.0	0.0	0.12	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC020E8A4A3	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC00A1F0EC7	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0AF0BFF2F	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC08C4BCAED	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0924D1237	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0918CCE56	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC007D5C2B3	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0A742EB85	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0355B4C89	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC047030A36	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC01ABA8B9E	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC007CF847B	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC05BFEA73C	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC07909859C	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC01450B2FA	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0B16C9C23	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.202	0.045	0.0	0.127	0.0	0.0	0.041	0.043	0.0	0.067	0.064	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC05DB41C4E	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0476711B8	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC01959C6DB	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC052F5C918	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D02A5FE5	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0063E25BD	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0BF385067	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0E5063BA7	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0B3501BF1	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC032282108	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC02F47F87C	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC05A802EBC	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D4DE23C7	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC00CFD9E84	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0ACDCA68F	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC01CE8AC41	0.0	0.0	0.0	0.042	0.016	0.057	0.0	0.0	0.0	0.045	0.0	0.065	0.0	0.0	0.041	0.043	0.0	0.035	0.064	0.0	0.0	0.129	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_3_4_complex	CPI-CC00DB97EEF	0.0	0.0	0.0	0.042	0.016	0.009	0.0	0.0	0.107	0.045	0.0	0.0	0.0	0.0	0.041	0.028	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_3_4_complex	CPI-CC0535DCAC1	0.0	0.0	0.0	0.042	0.016	0.009	0.0	0.0	0.107	0.045	0.0	0.0	0.0	0.0	0.041	0.028	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_3_4_complex	CPI-CC08139357E	0.0	0.0	0.0	0.042	0.016	0.009	0.0	0.0	0.107	0.045	0.0	0.0	0.0	0.0	0.041	0.028	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_3_4_complex	CPI-CC0B7463256	0.0	0.0	0.0	0.042	0.016	0.009	0.0	0.0	0.107	0.045	0.0	0.0	0.0	0.0	0.041	0.028	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_3_4_complex	CPI-CC0CA804C89	0.0	0.0	0.0	0.042	0.016	0.009	0.0	0.0	0.107	0.045	0.0	0.0	0.0	0.0	0.041	0.028	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_3_4_complex	CPI-CC049F2ABCF	0.0	0.0	0.0	0.042	0.016	0.009	0.0	0.0	0.107	0.045	0.0	0.0	0.0	0.0	0.041	0.028	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_3_4_complex	CPI-CC0C8B25F6D	0.0	0.0	0.0	0.042	0.016	0.009	0.0	0.0	0.107	0.045	0.0	0.0	0.0	0.0	0.041	0.028	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
