gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	CAF LN	CAF pri	CD4_CM LN	CD4_CM pri	CD4_EM LN	CD4_EM pri	CD4_Naive LN	CD4_Naive pri	CD8_CM LN	CD8_CM pri	CD8_EM LN	CD8_EM pri	CD8_Naive LN	CD8_Naive pri	CD8_TEMRA LN	CD8_TEMRA pri	Luminal LN	Luminal pri	MAIT pri	Myo LN	Myo pri	Treg LN	Treg pri	gdT LN	gdT pri
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS07A1648FA	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0025DD588	0.0	0.032	0.017	0.135	0.0	0.051	0.189	0.0	0.0	0.013	0.0	0.13	0.0	0.717	0.0	0.005	0.0	0.168	0.0	0.0	0.371	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS070231C73	0.261	0.357	0.0	0.0	0.0	0.129	0.031	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.066	0.043	0.0	0.0	0.184	0.043	0.0	0.0	0.0	0.361
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0841797A6	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS085E14488	0.0	0.032	0.017	0.135	0.0	0.051	0.189	0.0	0.0	0.013	0.0	0.13	0.0	0.717	0.0	0.005	0.0	0.168	0.0	0.0	0.371	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0193D81E1	0.261	0.357	0.0	0.0	0.0	0.129	0.031	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.066	0.043	0.0	0.0	0.184	0.043	0.0	0.0	0.0	0.361
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS05ACAFBD2	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS078CDAFB1	0.0	0.032	0.017	0.135	0.0	0.051	0.189	0.0	0.0	0.013	0.0	0.13	0.0	0.717	0.0	0.005	0.0	0.168	0.0	0.0	0.371	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS00290FA70	0.261	0.357	0.0	0.0	0.0	0.129	0.031	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.066	0.043	0.0	0.0	0.184	0.043	0.0	0.0	0.0	0.361
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0CED4AFF9	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS066948C65	0.0	0.032	0.017	0.135	0.0	0.051	0.189	0.0	0.0	0.013	0.0	0.13	0.0	0.717	0.0	0.005	0.0	0.168	0.0	0.0	0.371	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS069FF2349	0.261	0.357	0.0	0.0	0.0	0.129	0.031	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.066	0.043	0.0	0.0	0.184	0.043	0.0	0.0	0.0	0.361
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0E980F38F	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS03B1C5B41	0.0	0.032	0.017	0.135	0.0	0.051	0.189	0.0	0.0	0.013	0.0	0.13	0.0	0.717	0.0	0.005	0.0	0.168	0.0	0.0	0.371	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0668FAE44	0.261	0.357	0.0	0.0	0.0	0.129	0.031	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.066	0.043	0.0	0.0	0.184	0.043	0.0	0.0	0.0	0.361
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS025BC51B2	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS02BD41E87	0.0	0.032	0.017	0.135	0.0	0.051	0.189	0.0	0.0	0.013	0.0	0.13	0.0	0.717	0.0	0.005	0.0	0.168	0.0	0.0	0.371	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS02FCA14EE	0.261	0.357	0.0	0.0	0.0	0.129	0.031	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.066	0.043	0.0	0.0	0.184	0.043	0.0	0.0	0.0	0.361
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0291172CA	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0C7624AC5	0.0	0.032	0.017	0.135	0.0	0.051	0.189	0.0	0.0	0.013	0.0	0.13	0.0	0.717	0.0	0.005	0.0	0.168	0.0	0.0	0.371	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS01CD44B65	0.261	0.357	0.0	0.0	0.0	0.129	0.031	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.066	0.043	0.0	0.0	0.184	0.043	0.0	0.0	0.0	0.361
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0E46B92C2	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0E54A988A	0.0	0.032	0.017	0.135	0.0	0.051	0.189	0.0	0.0	0.013	0.0	0.13	0.0	0.717	0.0	0.005	0.0	0.168	0.0	0.0	0.371	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0219D56DD	0.261	0.357	0.0	0.0	0.0	0.129	0.031	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.066	0.043	0.0	0.0	0.184	0.043	0.0	0.0	0.0	0.361
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS04FC7ADAB	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS0F6181D1B	0.135	0.893	0.0	0.152	0.0	0.086	0.076	0.299	0.0	0.0	0.0	0.428	0.0	0.0	0.163	0.096	0.831	0.69	0.0	1.612	1.303	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0487E8E7C	0.0	0.032	0.017	0.135	0.0	0.051	0.189	0.0	0.0	0.013	0.0	0.13	0.0	0.717	0.0	0.005	0.0	0.168	0.0	0.0	0.371	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS05C93E620	0.261	0.357	0.0	0.0	0.0	0.129	0.031	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.066	0.043	0.0	0.0	0.184	0.043	0.0	0.0	0.0	0.361
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS03A2BABA1	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS044209A7B	0.0	0.032	0.017	0.135	0.0	0.051	0.189	0.0	0.0	0.013	0.0	0.13	0.0	0.717	0.0	0.005	0.0	0.168	0.0	0.0	0.371	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS01FCBC731	0.261	0.357	0.0	0.0	0.0	0.129	0.031	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.066	0.043	0.0	0.0	0.184	0.043	0.0	0.0	0.0	0.361
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS02D8F844E	0.69	0.597	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.098	0.0	0.109	0.0	0.0	0.0	0.129	0.364	0.287	0.0	0.04	0.4	0.0	0.0	0.0	0.0
TENM1	Q9UKZ4	False	TEN1_HUMAN		CPI-SS083BB1EB3	0.154	0.673	0.543	0.31	0.208	0.096	0.35	0.298	1.041	0.449	0.823	0.994	0.709	0.0	0.581	0.468	0.025	0.049	0.347	0.108	0.304	0.099	0.045	1.525	0.0
TENM2	Q9NT68	False	TEN2_HUMAN		CPI-SS021718DBF	0.263	0.807	0.028	0.044	0.0	0.006	0.046	0.0	0.0	0.087	0.0	0.0	0.301	0.537	0.0	0.158	0.113	0.323	0.0	0.641	2.333	0.0	0.0	0.0	0.0
TENM3	Q9P273	False	TEN3_HUMAN		CPI-SS075F456AF	0.704	0.984	0.0	0.047	0.06	0.0	0.069	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.262	0.064	0.199	0.122	0.0	0.0	0.085	0.045	0.083	0.0	0.0
TENM4	Q6N022	False	TEN4_HUMAN		CPI-SS0FD44484F	0.961	1.591	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.089	0.327	0.099	0.084	0.0	0.017	0.004	0.095	0.034	0.0	0.0	0.206	0.191	0.107	0.0	0.0
FLRT3	Q9NZU0	False	FLRT3_HUMAN		CPI-SS08BFFB96E	0.0	0.112	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.088	0.068	0.057	0.0	0.0	0.206	0.0	0.0	0.0	0.0
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS09491FBF4	2.131	2.463	0.52	0.25	0.0	0.517	0.305	0.086	0.961	0.379	0.941	0.504	0.594	0.0	0.0	0.432	3.612	3.013	0.0	3.557	2.943	0.0	0.434	2.291	0.216
GJA5	P36382	False	CXA5_HUMAN		CPI-SS0ACFA4F22	0.0	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137	0.0	0.0	0.0	0.213	0.0	0.0	0.0	0.0
GJA1	P17302	False	CXA1_HUMAN		CPI-SS024F36886	1.088	2.565	0.0	0.0	0.0	0.221	0.0	0.487	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.347	0.303	0.365	0.0	0.448	0.0	0.075	0.0	0.164
GJC1	P36383	False	CXG1_HUMAN		CPI-SS0E7883ADC	1.747	1.313	0.0	0.01	0.0	0.004	0.037	0.0	0.037	0.081	0.071	0.0	0.0	0.0	0.0	0.097	0.055	0.117	0.0	0.588	0.151	0.0	0.015	0.0	0.03
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS0F5FC7262	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.084	0.0	0.0	0.111	0.0	0.0	0.0	0.0
GJA1	P17302	False	CXA1_HUMAN		CPI-SS04829AC68	1.088	2.565	0.0	0.0	0.0	0.221	0.0	0.487	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.347	0.303	0.365	0.0	0.448	0.0	0.075	0.0	0.164
GJC1	P36383	False	CXG1_HUMAN		CPI-SS0C4261737	1.747	1.313	0.0	0.01	0.0	0.004	0.037	0.0	0.037	0.081	0.071	0.0	0.0	0.0	0.0	0.097	0.055	0.117	0.0	0.588	0.151	0.0	0.015	0.0	0.03
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS08658BB16	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.084	0.0	0.0	0.111	0.0	0.0	0.0	0.0
GJC1	P36383	False	CXG1_HUMAN		CPI-SS0CEFF4625	1.747	1.313	0.0	0.01	0.0	0.004	0.037	0.0	0.037	0.081	0.071	0.0	0.0	0.0	0.0	0.097	0.055	0.117	0.0	0.588	0.151	0.0	0.015	0.0	0.03
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS062D2530F	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.084	0.0	0.0	0.111	0.0	0.0	0.0	0.0
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS00457EB1A	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.084	0.0	0.0	0.111	0.0	0.0	0.0	0.0
EDN1	P05305	False	EDN1_HUMAN		CPI-SS0D8632EB4	0.0	0.081	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.229	0.0	0.0	0.0	0.112	3.707	2.519	0.0	0.749	0.995	0.0	0.183	0.0	0.0
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	0.0	0.0	0.294	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.156	0.0	0.0	0.017	0.0	0.0	0.0	0.0
EDN3	P14138	False	EDN3_HUMAN		CPI-SS03D5CBF55	0.0	0.478	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.218	1.772	0.0	6.203	2.437	0.426	0.0	0.0	0.0
EDN1	P05305	False	EDN1_HUMAN		CPI-SS09B92F236	0.0	0.081	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.229	0.0	0.0	0.0	0.112	3.707	2.519	0.0	0.749	0.995	0.0	0.183	0.0	0.0
EDN2	P20800	False	EDN2_HUMAN		CPI-SS0CA5B3B8E	0.0	0.0	0.294	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.156	0.0	0.0	0.017	0.0	0.0	0.0	0.0
EDN3	P14138	False	EDN3_HUMAN		CPI-SS0696491A3	0.0	0.478	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.218	1.772	0.0	6.203	2.437	0.426	0.0	0.0	0.0
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS096F8C268	0.135	0.893	0.0	0.152	0.0	0.086	0.076	0.299	0.0	0.0	0.0	0.428	0.0	0.0	0.163	0.096	0.831	0.69	0.0	1.612	1.303	0.0	0.0	0.0	0.0
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS0F9F83827	0.135	0.893	0.0	0.152	0.0	0.086	0.076	0.299	0.0	0.0	0.0	0.428	0.0	0.0	0.163	0.096	0.831	0.69	0.0	1.612	1.303	0.0	0.0	0.0	0.0
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS003841178	0.135	0.893	0.0	0.152	0.0	0.086	0.076	0.299	0.0	0.0	0.0	0.428	0.0	0.0	0.163	0.096	0.831	0.69	0.0	1.612	1.303	0.0	0.0	0.0	0.0
KISS1	Q15726	False	KISS1_HUMAN		CPI-SS0F856A80F	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRF	P10586	False	PTPRF_HUMAN		CPI-SS02F205E9D	0.549	1.136	0.006	0.0	0.0	0.058	0.009	0.0	0.0	0.138	0.401	0.048	0.0	0.0	0.0	0.024	7.592	7.395	0.0	7.085	6.345	0.0	0.0	0.0	0.0
NPFF	O15130	False	NPFF_HUMAN		CPI-SS0C7FC7214	0.821	0.315	0.0	0.156	0.0	0.0	0.0	0.0	0.867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363	0.447	0.0	0.0	0.314	0.0	0.0	0.0	0.0
NPFF	O15130	False	NPFF_HUMAN		CPI-SS06CA10698	0.821	0.315	0.0	0.156	0.0	0.0	0.0	0.0	0.867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363	0.447	0.0	0.0	0.314	0.0	0.0	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0A9F17199	0.0	0.015	0.0	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0FEF2FF5D	0.0	0.015	0.0	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0A82945AA	0.0	0.015	0.0	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0445D021B	0.0	0.015	0.0	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0
QRFP	P83859	False	OX26_HUMAN		CPI-SS0BC884A75	0.0	0.224	0.106	0.0	0.0	0.122	0.0	0.0	0.0	0.0	0.0	0.219	0.249	0.0	0.403	0.177	0.0	0.065	0.863	0.0	0.112	0.641	0.0	1.905	0.0
CHRNA2	Q15822	True	ACHA2_HUMAN	AcetylcholineReceptor_a2b3	CPI-CC0F3C5EBCC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNB3	Q05901	True	ACHB3_HUMAN	AcetylcholineReceptor_a2b3	CPI-CC0F3C5EBCC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNB3	Q05901	True	ACHB3_HUMAN	AcetylcholineReceptor_a6a4b3	CPI-CC079435E2F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNB3	Q05901	True	ACHB3_HUMAN	AcetylcholineReceptor_a6b3b4	CPI-CC05C1C7836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA3	P32297	True	ACHA3_HUMAN	AcetylcholineReceptor_a3b2a5	CPI-CC0067AC6C9	0.0	0.019	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.01	0.013	0.0	0.0	0.069	0.0	0.0	0.0	0.0
CHRNA3	P32297	True	ACHA3_HUMAN	AcetylcholineReceptor_a3b4	CPI-CC073EF69CF	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201	0.082	0.0	0.024	0.0	0.0	0.023	0.0	0.0	0.0	0.0
CHRNA3	P32297	True	ACHA3_HUMAN	AcetylcholineReceptor_a3b4	CPI-CC055FABA12	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201	0.082	0.0	0.024	0.0	0.0	0.023	0.0	0.0	0.0	0.0
CHRNA3	P32297	True	ACHA3_HUMAN	AcetylcholineReceptor_a3b4a5	CPI-CC0253C0919	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.024	0.0	0.0	0.023	0.0	0.0	0.0	0.0
CHRNB2	P17787	True	ACHB2_HUMAN	AcetylcholineReceptor_a3b2a5	CPI-CC0067AC6C9	0.0	0.019	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.01	0.013	0.0	0.0	0.069	0.0	0.0	0.0	0.0
CHRNB2	P17787	True	ACHB2_HUMAN	AcetylcholineReceptor_a4b2	CPI-CC034FE836A	0.011	0.005	0.0	0.0	0.0	0.053	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.001	0.0	0.0	0.0	0.0
CHRNB2	P17787	True	ACHB2_HUMAN	AcetylcholineReceptor_a4b2	CPI-CC0C914AC2E	0.011	0.005	0.0	0.0	0.0	0.053	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.001	0.0	0.0	0.0	0.0
CHRNB2	P17787	True	ACHB2_HUMAN	AcetylcholineReceptor_a4b2	CPI-CC0BB122579	0.011	0.005	0.0	0.0	0.0	0.053	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.001	0.0	0.0	0.0	0.0
CHRNA5	P30532	True	ACHA5_HUMAN	AcetylcholineReceptor_a3b2a5	CPI-CC0067AC6C9	0.0	0.019	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.01	0.013	0.0	0.0	0.069	0.0	0.0	0.0	0.0
CHRNA5	P30532	True	ACHA5_HUMAN	AcetylcholineReceptor_a3b4a5	CPI-CC0253C0919	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.024	0.0	0.0	0.023	0.0	0.0	0.0	0.0
CHRNB4	P30926	True	ACHB4_HUMAN	AcetylcholineReceptor_a3b4	CPI-CC073EF69CF	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201	0.082	0.0	0.024	0.0	0.0	0.023	0.0	0.0	0.0	0.0
CHRNB4	P30926	True	ACHB4_HUMAN	AcetylcholineReceptor_a3b4	CPI-CC055FABA12	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201	0.082	0.0	0.024	0.0	0.0	0.023	0.0	0.0	0.0	0.0
CHRNB4	P30926	True	ACHB4_HUMAN	AcetylcholineReceptor_a3b4a5	CPI-CC0253C0919	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.024	0.0	0.0	0.023	0.0	0.0	0.0	0.0
CHRNB4	P30926	True	ACHB4_HUMAN	AcetylcholineReceptor_a6b3b4	CPI-CC05C1C7836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA4	P43681	True	ACHA4_HUMAN	AcetylcholineReceptor_a4b2	CPI-CC034FE836A	0.011	0.005	0.0	0.0	0.0	0.053	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.001	0.0	0.0	0.0	0.0
CHRNA4	P43681	True	ACHA4_HUMAN	AcetylcholineReceptor_a4b2	CPI-CC0C914AC2E	0.011	0.005	0.0	0.0	0.0	0.053	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.001	0.0	0.0	0.0	0.0
CHRNA4	P43681	True	ACHA4_HUMAN	AcetylcholineReceptor_a4b2	CPI-CC0BB122579	0.011	0.005	0.0	0.0	0.0	0.053	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.001	0.0	0.0	0.0	0.0
CHRNA4	P43681	True	ACHA4_HUMAN	AcetylcholineReceptor_a6a4b3	CPI-CC079435E2F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA6	Q15825	True	ACHA6_HUMAN	AcetylcholineReceptor_a6a4b3	CPI-CC079435E2F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA6	Q15825	True	ACHA6_HUMAN	AcetylcholineReceptor_a6b3b4	CPI-CC05C1C7836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACVRL1	P37023	True	ACVL1_HUMAN	ACVL1_ACVR2A	CPI-SC04A52C935	2.306	1.576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.0	0.0	0.0	0.0	0.0	0.018	0.057	0.066	0.0	0.0	0.072	0.0	0.232	0.0	0.0
ACVRL1	P37023	True	ACVL1_HUMAN	ACVL1_BMPR2	CPI-SC07C452E3D	1.678	1.576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.0	0.0	0.0	0.0	0.0	0.018	0.057	0.066	0.0	0.0	0.072	0.0	0.232	0.0	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVL1_ACVR2A	CPI-SC04A52C935	2.306	1.576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.0	0.0	0.0	0.0	0.0	0.018	0.057	0.066	0.0	0.0	0.072	0.0	0.232	0.0	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A_receptor	CPI-CC0AFC21177	1.726	2.534	0.303	0.298	0.643	0.459	0.319	0.553	0.0	0.103	0.377	0.218	0.0	0.0	0.292	0.079	1.355	1.027	0.0	1.224	0.986	0.0	0.432	0.0	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A_receptor	CPI-SC0C33040A3	1.726	2.534	0.303	0.298	0.643	0.459	0.319	0.553	0.0	0.103	0.377	0.218	0.0	0.0	0.292	0.079	1.355	1.027	0.0	1.224	0.986	0.0	0.432	0.0	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A_receptor	CPI-SC079BB7A02	1.726	2.534	0.303	0.298	0.643	0.459	0.319	0.553	0.0	0.103	0.377	0.218	0.0	0.0	0.292	0.079	1.355	1.027	0.0	1.224	0.986	0.0	0.432	0.0	0.0
